GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GENE_PRODUCT_SYNONYMS	GENE_PRODUCT_TYPE	GO ASPECT
UniProtKB	P50748	KNTC1	involved_in	GO:0007094	mitotic spindle assembly checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003268|PANTHER:PTN001038564|UniProtKB:P50748	9606	GO_Central		KNTC1,KIAA0166	protein	P
UniProtKB	P50995	ANXA11	involved_in	GO:0032506	cytokinetic process	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002574813|UniProtKB:P50995	9606	GO_Central		ANXA11,ANX11	protein	P
UniProtKB	P51452	DUSP3	involved_in	GO:0045931	positive regulation of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000017220|UniProtKB:P51452	9606	GO_Central		DUSP3,VHR	protein	P
UniProtKB	P51530	DNA2	involved_in	GO:1902990	mitotic telomere maintenance via semi-conservative replication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6ZQJ5|ensembl:ENSMUSP00000115750	9606	Ensembl		DNA2,DNA2L,KIAA0083	protein	P
UniProtKB	P51530	DNA2	involved_in	GO:1902990	mitotic telomere maintenance via semi-conservative replication	ECO:0000250	ISS	PMID:23604072	UniProtKB:Q6ZQJ5	9606	BHF-UCL		DNA2,DNA2L,KIAA0083	protein	P
UniProtKB	P51587	BRCA2	involved_in	GO:0007141	male meiosis I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97929|ensembl:ENSMUSP00000038576	9606	Ensembl		BRCA2,FACD,FANCD1	protein	P
UniProtKB	P51587	BRCA2	involved_in	GO:0032465	regulation of cytokinesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97929|ensembl:ENSMUSP00000038576	9606	Ensembl		BRCA2,FACD,FANCD1	protein	P
UniProtKB	P51587	BRCA2	involved_in	GO:0045931	positive regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97929|ensembl:ENSMUSP00000038576	9606	Ensembl		BRCA2,FACD,FANCD1	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0000278	mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		STAT5B	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0045931	positive regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		STAT5B	protein	P
UniProtKB	P51808	DYNLT3	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q5XI90	9606	UniProt		DYNLT3,TCTE1L,TCTE1XL	protein	P
UniProtKB	P51808	DYNLT3	involved_in	GO:0045931	positive regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F7FAB7|ensembl:ENSRNOP00000004808	9606	Ensembl		DYNLT3,TCTE1L,TCTE1XL	protein	P
UniProtKB	P51948	MNAT1	involved_in	GO:0000082	G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F7EX11|ensembl:ENSRNOP00000010163	9606	Ensembl		MNAT1,CAP35,MAT1,RNF66	protein	P
UniProtKB	P51955	NEK2	involved_in	GO:0000070	mitotic sister chromatid segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35942|ensembl:ENSMUSP00000027931	9606	Ensembl		NEK2,NEK2A,NLK1	protein	P
UniProtKB	P51955	NEK2	involved_in	GO:0007059	chromosome segregation	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:109359|PANTHER:PTN000686715|SGD:S000000071|UniProtKB:P11837|UniProtKB:P51955|dictyBase:DDB_G0270814	9606	GO_Central		NEK2,NEK2A,NLK1	protein	P
UniProtKB	P51955	NEK2	involved_in	GO:0007059	chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35942|ensembl:ENSMUSP00000027931	9606	Ensembl		NEK2,NEK2A,NLK1	protein	P
UniProtKB	P51955	NEK2	involved_in	GO:0090307	mitotic spindle assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35942|ensembl:ENSMUSP00000027931	9606	Ensembl		NEK2,NEK2A,NLK1	protein	P
UniProtKB	P51959	CCNG1	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P39950|ensembl:ENSRNOP00000063905	9606	Ensembl		CCNG1,CCNG,CYCG1	protein	P
UniProtKB	P51959	CCNG1	involved_in	GO:0044772	mitotic cell cycle phase transition	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000185532|CGD:CAL0000199358|FB:FBgn0010382|MGI:MGI:88313|PANTHER:PTN000019791|PomBase:SPAPB2B4.03|RGD:2293|RGD:621083|SGD:S000002314|SGD:S000003340|SGD:S000003341|SGD:S000004200|SGD:S000006323|SGD:S000006324|TAIR:locus:2124331|UniProtKB:P20248|UniProtKB:P24385|UniProtKB:P24864|UniProtKB:P30279|UniProtKB:P30281|UniProtKB:Q57WP1|UniProtKB:Q585A1|WB:WBGene00000871	9606	GO_Central		CCNG1,CCNG,CYCG1	protein	P
UniProtKB	P52701	MSH6	involved_in	GO:0000710	meiotic mismatch repair	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q03834	9606	BHF-UCL		MSH6,GTBP	protein	P
UniProtKB	P52732	KIF11	involved_in	GO:0007100	mitotic centrosome separation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P9P6|ensembl:ENSMUSP00000012587	9606	Ensembl		KIF11,EG5,KNSL1,TRIP5	protein	P
UniProtKB	P52732	KIF11	involved_in	GO:0051225	spindle assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P9P6|ensembl:ENSMUSP00000012587	9606	Ensembl		KIF11,EG5,KNSL1,TRIP5	protein	P
UniProtKB	P52732	KIF11	involved_in	GO:0051231	spindle elongation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000649234|PomBase:SPAC25G10.07c|SGD:S000000159|SGD:S000000787|UniProtKB:P17120|dictyBase:DDB_G0288361	9606	GO_Central		KIF11,EG5,KNSL1,TRIP5	protein	P
UniProtKB	P52732	KIF11	involved_in	GO:0090307	mitotic spindle assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000649234|PomBase:SPAC25G10.07c|SGD:S000000159|SGD:S000000787|UniProtKB:P17120|UniProtKB:P52732	9606	GO_Central		KIF11,EG5,KNSL1,TRIP5	protein	P
UniProtKB	P53350	PLK1	involved_in	GO:0007052	mitotic spindle organization	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1099790|PANTHER:PTN000679870|UniProtKB:C8VMZ9|UniProtKB:Q9NYY3|WB:WBGene00004042	9606	GO_Central		PLK1,PLK	protein	P
UniProtKB	P53350	PLK1	involved_in	GO:0016321	female meiosis chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q07832|ensembl:ENSMUSP00000033154	9606	Ensembl		PLK1,PLK	protein	P
UniProtKB	P53350	PLK1	involved_in	GO:0045143	homologous chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q07832|ensembl:ENSMUSP00000033154	9606	Ensembl		PLK1,PLK	protein	P
UniProtKB	P53384	NUBP1	involved_in	GO:0010826	negative regulation of centrosome duplication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R060|ensembl:ENSMUSP00000023146	9606	Ensembl		NUBP1,NBP,NBP1	protein	P
UniProtKB	P53778	MAPK12	involved_in	GO:0045786	negative regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63538|ensembl:ENSRNOP00000046455	9606	Ensembl		MAPK12,ERK6,SAPK3	protein	P
UniProtKB	P54274	TERF1	involved_in	GO:0045141	meiotic telomere clustering	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70371|ensembl:ENSMUSP00000140744	9606	Ensembl		TERF1,PIN2,TRBF1,TRF,TRF1	protein	P
UniProtKB	P54652	HSPA2	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17156|ensembl:ENSMUSP00000151408	9606	Ensembl		HSPA2	protein	P
UniProtKB	P54652	HSPA2	involved_in	GO:0007141	male meiosis I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17156|ensembl:ENSMUSP00000151408	9606	Ensembl		HSPA2	protein	P
UniProtKB	P54652	HSPA2	involved_in	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17156|ensembl:ENSMUSP00000151408	9606	Ensembl		HSPA2	protein	P
UniProtKB	P54826	GAS1	acts_upstream_of_or_within	GO:0045930	negative regulation of mitotic cell cycle	ECO:0000316	IGI	PMID:11356029	UniProtKB:P04637	9606	MGI		GAS1	protein	P
UniProtKB	P54826	GAS1	involved_in	GO:0045930	negative regulation of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001047937|UniProtKB:P54826	9606	GO_Central		GAS1	protein	P
UniProtKB	P55075	FGF8	involved_in	GO:0045840	positive regulation of mitotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P37237|ensembl:ENSMUSP00000026241	9606	Ensembl		FGF8,AIGF	protein	P
UniProtKB	P55075	FGF8	involved_in	GO:0140014	mitotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P37237|ensembl:ENSMUSP00000026241	9606	Ensembl		FGF8,AIGF	protein	P
UniProtKB	P55273	CDKN2D	involved_in	GO:1902807	negative regulation of cell cycle G1/S phase transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60773|ensembl:ENSMUSP00000150701	9606	Ensembl		CDKN2D	protein	P
UniProtKB	P55273	CDKN2D	involved_in	GO:2000045	regulation of G1/S transition of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:104737|PANTHER:PTN007779263|UniProtKB:P42771|UniProtKB:P42773|UniProtKB:P55273	9606	GO_Central		CDKN2D	protein	P
UniProtKB	P55316	FOXG1	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60987|ensembl:ENSMUSP00000136372	9606	Ensembl		FOXG1,FKH2,FKHL1,FKHL2,FKHL3,FKHL4,FOXG1A,FOXG1B,FOXG1C	protein	P
UniProtKB	P55316	FOXG1	involved_in	GO:0045787	positive regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60987|ensembl:ENSMUSP00000136372	9606	Ensembl		FOXG1,FKH2,FKHL1,FKHL2,FKHL3,FKHL4,FOXG1A,FOXG1B,FOXG1C	protein	P
UniProtKB	P55316	FOXG1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60987|ensembl:ENSMUSP00000136372	9606	Ensembl		FOXG1,FKH2,FKHL1,FKHL2,FKHL3,FKHL4,FOXG1A,FOXG1B,FOXG1C	protein	P
UniProtKB	P55317	FOXA1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35582|ensembl:ENSMUSP00000041118	9606	Ensembl		FOXA1,HNF3A,TCF3A	protein	P
UniProtKB	P55345	PRMT2	involved_in	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9R144	9606	UniProt		PRMT2,HMT1,HRMT1L1	protein	P
UniProtKB	P55957	BID	involved_in	GO:2000045	regulation of G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70444|ensembl:ENSMUSP00000004560	9606	Ensembl		BID	protein	P
UniProtKB	P56705	WNT4	involved_in	GO:0045836	positive regulation of meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22724|ensembl:ENSMUSP00000036580	9606	Ensembl		WNT4,UNQ426/PRO864	protein	P
UniProtKB	P56705	WNT4	involved_in	GO:0140013	meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22724|ensembl:ENSMUSP00000036580	9606	Ensembl		WNT4,UNQ426/PRO864	protein	P
UniProtKB	P57059	SIK1	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q60670	9606	UniProt		SIK1,SIK,SNF1LK	protein	P
UniProtKB	P57059	SIK1	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60670|ensembl:ENSMUSP00000024839	9606	Ensembl		SIK1,SIK,SNF1LK	protein	P
UniProtKB	P59047	NLRP5	involved_in	GO:0051293	establishment of spindle localization	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9R1M5	9606	UniProt		NLRP5,MATER,NALP5	protein	P
UniProtKB	P60006	ANAPC15	involved_in	GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001096157|UniProtKB:P60006	9606	GO_Central		ANAPC15,C11orf51,HSPC020	protein	P
UniProtKB	P60321	NANOS2	involved_in	GO:0045835	negative regulation of meiotic nuclear division	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P60322	9606	UniProt		NANOS2,NOS2	protein	P
UniProtKB	P60321	NANOS2	involved_in	GO:0045835	negative regulation of meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P60322|ensembl:ENSMUSP00000069765	9606	Ensembl		NANOS2,NOS2	protein	P
UniProtKB	P60323	NANOS3	involved_in	GO:0051726	regulation of cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P60324	9606	UniProt		NANOS3,NOS3	protein	P
UniProtKB	P60323	NANOS3	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P60324|ensembl:ENSMUSP00000067385	9606	Ensembl		NANOS3,NOS3	protein	P
UniProtKB	P60709	ACTB	involved_in	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P60711	9606	ARUK-UCL	has_input(UniProtKB:Q00535),happens_during(GO:0030036)	ACTB	protein	P
UniProtKB	P60953	CDC42	involved_in	GO:0007088	regulation of mitotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P60766|ensembl:ENSMUSP00000054634	9606	Ensembl		CDC42	protein	P
UniProtKB	P61024	CKS1B	involved_in	GO:0044772	mitotic cell cycle phase transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61025|ensembl:ENSMUSP00000029679	9606	Ensembl		CKS1B,CKS1,PNAS-143,PNAS-16	protein	P
UniProtKB	P61158	ACTR3	involved_in	GO:0016344	meiotic chromosome movement towards spindle pole	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99JY9|ensembl:ENSMUSP00000137503	9606	Ensembl		ACTR3,ARP3	protein	P
UniProtKB	P61158	ACTR3	involved_in	GO:0033206	meiotic cytokinesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99JY9|ensembl:ENSMUSP00000137503	9606	Ensembl		ACTR3,ARP3	protein	P
UniProtKB	P61158	ACTR3	involved_in	GO:0051321	meiotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99JY9|ensembl:ENSMUSP00000137503	9606	Ensembl		ACTR3,ARP3	protein	P
UniProtKB	P61158	ACTR3	involved_in	GO:0051653	spindle localization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99JY9|ensembl:ENSMUSP00000137503	9606	Ensembl		ACTR3,ARP3	protein	P
UniProtKB	P61160	ACTR2	involved_in	GO:0016344	meiotic chromosome movement towards spindle pole	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61161|ensembl:ENSMUSP00000000137	9606	Ensembl		ACTR2,ARP2	protein	P
UniProtKB	P61160	ACTR2	involved_in	GO:0033206	meiotic cytokinesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61161|ensembl:ENSMUSP00000000137	9606	Ensembl		ACTR2,ARP2	protein	P
UniProtKB	P61160	ACTR2	involved_in	GO:0051321	meiotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61161|ensembl:ENSMUSP00000000137	9606	Ensembl		ACTR2,ARP2	protein	P
UniProtKB	P61160	ACTR2	involved_in	GO:0051653	spindle localization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61161|ensembl:ENSMUSP00000000137	9606	Ensembl		ACTR2,ARP2	protein	P
UniProtKB	P61254	RPL26	involved_in	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61255|ensembl:ENSMUSP00000129072	9606	Ensembl		RPL26	protein	P
UniProtKB	P61812	TGFB2	involved_in	GO:0045787	positive regulation of cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P27090	9606	UniProt		TGFB2	protein	P
UniProtKB	P61925	PKIA	involved_in	GO:0010389	regulation of G2/M transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63248|ensembl:ENSMUSP00000028999	9606	Ensembl		PKIA,PRKACN1	protein	P
UniProtKB	P61964	WDR5	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61965|ensembl:ENSMUSP00000109585	9606	Ensembl		WDR5,BIG3	protein	P
UniProtKB	P62324	BTG1	involved_in	GO:0045930	negative regulation of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1860140|PANTHER:PTN001122316|UniProtKB:Q14201	9606	GO_Central		BTG1	protein	P
UniProtKB	P62328-PRO_0000034295	TMSB4X	involved_in	GO:1902807	negative regulation of cell cycle G1/S phase transition	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P62326-PRO_0000034292	9606	UniProt		TMSB4X,TB4X,THYB4,TMSB4	protein	P
UniProtKB	P62745	RHOB	involved_in	GO:0045786	negative regulation of cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P62746	9606	UniProt		RHOB,ARH6,ARHB	protein	P
UniProtKB	P62745	RHOB	involved_in	GO:0045786	negative regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P62746|ensembl:ENSMUSP00000067013	9606	Ensembl		RHOB,ARH6,ARHB	protein	P
UniProtKB	P62753	RPS6	involved_in	GO:0000082	G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P62754|ensembl:ENSMUSP00000099878	9606	Ensembl		RPS6,OK/SW-cl.2	protein	P
UniProtKB	P62753	RPS6	involved_in	GO:0000278	mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P62754|ensembl:ENSMUSP00000099878	9606	Ensembl		RPS6,OK/SW-cl.2	protein	P
UniProtKB	P63146	UBE2B	involved_in	GO:0010845	positive regulation of reciprocal meiotic recombination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63147|ensembl:ENSMUSP00000020657	9606	Ensembl		UBE2B,RAD6B,UBCH1	protein	P
UniProtKB	P63146	UBE2B	involved_in	GO:0045141	meiotic telomere clustering	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63147|ensembl:ENSMUSP00000020657	9606	Ensembl		UBE2B,RAD6B,UBCH1	protein	P
UniProtKB	P63146	UBE2B	involved_in	GO:0051026	chiasma assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63147|ensembl:ENSMUSP00000020657	9606	Ensembl		UBE2B,RAD6B,UBCH1	protein	P
UniProtKB	P63172	DYNLT1	involved_in	GO:0000132	establishment of mitotic spindle orientation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P51807	9606	UniProt		DYNLT1,TCTEL1,TCTEX-1,TCTEX1	protein	P
UniProtKB	P68363	TUBA1B	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0087040|FB:FBgn0260639|PANTHER:PTN000172598|PomBase:SPBC26H8.07c|PomBase:SPBC32F12.04|PomBase:SPBC800.05c|SGD:S000001857|SGD:S000004202|SGD:S000004550|TAIR:locus:2076750|TAIR:locus:2166469|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|WB:WBGene00006529|WB:WBGene00006540	9606	GO_Central		TUBA1B	protein	P
UniProtKB	P68366	TUBA4A	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0087040|FB:FBgn0260639|PANTHER:PTN000172598|PomBase:SPBC26H8.07c|PomBase:SPBC32F12.04|PomBase:SPBC800.05c|SGD:S000001857|SGD:S000004202|SGD:S000004550|TAIR:locus:2076750|TAIR:locus:2166469|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|WB:WBGene00006529|WB:WBGene00006540	9606	GO_Central		TUBA4A,TUBA1	protein	P
UniProtKB	P68371	TUBB4B	involved_in	GO:0000278	mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0087040|FB:FBgn0260639|PANTHER:PTN000172598|PomBase:SPBC26H8.07c|PomBase:SPBC32F12.04|PomBase:SPBC800.05c|SGD:S000001857|SGD:S000004202|SGD:S000004550|TAIR:locus:2076750|TAIR:locus:2166469|UniProtKB:P10653|UniProtKB:P18695|WB:WBGene00006528|WB:WBGene00006529|WB:WBGene00006540	9606	GO_Central		TUBB4B,TUBB2C	protein	P
UniProtKB	P68400	CSNK2A1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:88547|PANTHER:PTN000621946|TAIR:locus:2045349|UniProtKB:P19784|UniProtKB:P68400|UniProtKB:Q08466|UniProtKB:Q08467	9606	GO_Central		CSNK2A1,CK2A1	protein	P
UniProtKB	P78362	SRPK2	involved_in	GO:0045787	positive regulation of cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54781	9606	BHF-UCL		SRPK2	protein	P
UniProtKB	P78396	CCNA1	involved_in	GO:0044772	mitotic cell cycle phase transition	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000185532|CGD:CAL0000199358|FB:FBgn0010382|MGI:MGI:88313|PANTHER:PTN000019791|PomBase:SPAPB2B4.03|RGD:2293|RGD:621083|SGD:S000002314|SGD:S000003340|SGD:S000003341|SGD:S000004200|SGD:S000006323|SGD:S000006324|TAIR:locus:2124331|UniProtKB:P20248|UniProtKB:P24385|UniProtKB:P24864|UniProtKB:P30279|UniProtKB:P30281|UniProtKB:Q57WP1|UniProtKB:Q585A1|WB:WBGene00000871	9606	GO_Central		CCNA1	protein	P
UniProtKB	P78543	BTG2	involved_in	GO:0045930	negative regulation of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1860140|PANTHER:PTN001122316|UniProtKB:Q14201	9606	GO_Central		BTG2,PC3	protein	P
UniProtKB	P78560	CRADD	involved_in	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000385750|UniProtKB:P78560	9606	GO_Central		CRADD,RAIDD	protein	P
UniProtKB	P81274	GPSM2	involved_in	GO:0000132	establishment of mitotic spindle orientation	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0040080|MGI:MGI:1923373|PANTHER:PTN000802037|UniProtKB:P81274	9606	GO_Central		GPSM2,LGN	protein	P
UniProtKB	P83731	RPL24	involved_in	GO:0010458	exit from mitosis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BP67|ensembl:ENSMUSP00000023269	9606	Ensembl		RPL24	protein	P
UniProtKB	P84077	ARF1	involved_in	GO:1990386	mitotic cleavage furrow ingression	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84078|ensembl:ENSMUSP00000126120	9606	Ensembl		ARF1	protein	P
UniProtKB	P98161	PKD1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O08852	9606	BHF-UCL		PKD1	protein	P
UniProtKB	P98161	PKD1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08852|ensembl:ENSMUSP00000049296	9606	Ensembl		PKD1	protein	P
UniProtKB	P98161	PKD1	involved_in	GO:0060236	regulation of mitotic spindle organization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08852|ensembl:ENSMUSP00000049296	9606	Ensembl		PKD1	protein	P
UniProtKB	P98170	XIAP	involved_in	GO:0051726	regulation of cell cycle	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1203517|PANTHER:PTN000005168|PomBase:SPCC962.02c|UniProtKB:Q13490	9606	GO_Central		XIAP,API3,BIRC4,IAP3	protein	P
UniProtKB	P98177	FOXO4	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WVH3|ensembl:ENSMUSP00000059420	9606	Ensembl		FOXO4,AFX,AFX1,MLLT7	protein	P
UniProtKB	Q00403	GTF2B	involved_in	GO:0051177	meiotic sister chromatid cohesion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P62915|ensembl:ENSMUSP00000029938	9606	Ensembl		GTF2B,TF2B,TFIIB	protein	P
UniProtKB	Q00403	GTF2B	involved_in	GO:0051225	spindle assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P62915|ensembl:ENSMUSP00000029938	9606	Ensembl		GTF2B,TF2B,TFIIB	protein	P
UniProtKB	Q00526	CDK3	involved_in	GO:0000082	G1/S transition of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000191263|MGI:MGI:104772|PANTHER:PTN000623979|PomBase:SPBC11B10.09|UniProtKB:P11802|UniProtKB:Q00534	9606	GO_Central		CDK3,CDKN3	protein	P
UniProtKB	Q00526	CDK3	involved_in	GO:0010389	regulation of G2/M transition of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000623979|TAIR:locus:2011761|TAIR:locus:2037410|UniProtKB:P11802	9606	GO_Central		CDK3,CDKN3	protein	P
UniProtKB	Q00532	CDKL1	involved_in	GO:0051726	regulation of cell cycle	ECO:0000364	IEA	GO_REF:0000108	GO:0004693	9606	GOC		CDKL1	protein	P
UniProtKB	Q00534	CDK6	involved_in	GO:0000082	G1/S transition of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000191263|MGI:MGI:104772|PANTHER:PTN000623979|PomBase:SPBC11B10.09|UniProtKB:P11802|UniProtKB:Q00534	9606	GO_Central		CDK6,CDKN6	protein	P
UniProtKB	Q00534	CDK6	involved_in	GO:0010389	regulation of G2/M transition of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000623979|TAIR:locus:2011761|TAIR:locus:2037410|UniProtKB:P11802	9606	GO_Central		CDK6,CDKN6	protein	P
UniProtKB	Q00535	CDK5	involved_in	GO:0045786	negative regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49615|ensembl:ENSMUSP00000030814	9606	Ensembl		CDK5,CDKN5,PSSALRE	protein	P
UniProtKB	Q00536	CDK16	involved_in	GO:0051726	regulation of cell cycle	ECO:0000366	IEA	GO_REF:0000108	GO:0004693	9606	GOC		CDK16,PCTAIRE1,PCTK1	protein	P
